Site ID;Core ID;Ecosystem;Genus;Tidal.R;Status;Samp year;Compresion;Min.D;Max.D;Weight;DBD;OM;OC;Age;Raw.Age;Raw.Age BP;D.Method;Date Error;Bacon cc;Bacon dr;Bacon dSTD
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;7;8;26.0772;1.501300078;;;73;82;16;210Pb;5;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;8;9;19.0228;1.095326918;4.695850881;2.399321423;84;99;33;210Pb;5;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;9;10;20.2424;1.165719603;;;106;117;51;210Pb;6;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;10;11;18.0974;1.042343999;3.667242412;;117;133;67;210Pb;7;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;11;12;22.6371;1.304002641;;;138;154;88;210Pb;8;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;12;13;22.5206;1.297479319;3.473983979;;152;174;108;210Pb;9;0;0;0
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;13;14;20.9305;1.206043314;;;166;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;14;15;22.7923;1.313512708;3.295142919;;194;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;15;16;20.1828;1.163296378;;;208;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;16;17;17.5885;1.013912797;3.204710784;;222;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;17;18;22.5905;1.302448308;;;229;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;18;19;22.9621;1.324064425;4.147441973;1.672363966;236;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;19;20;17.1551;0.98935838;;;243;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;20;21;17.7333;1.022852055;6.023294175;;257;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;21;22;14.8841;0.858635278;;;264;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;22;23;15.7026;0.905984178;7.969201926;;271;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;23;24;16.643;0.960381011;;;285;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;24;25;17.034;0.983085995;5.396342653;;292;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;25;26;18.7828;1.084171844;;;299;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;26;27;27.2654;1.574028519;3.326618033;;306;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;27;28;23.7008;1.368442871;;;313;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;28;29;22.1148;1.277055093;3.737624356;1.707513779;328;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;29;30;25.0504;1.446785818;;;335;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;30;31;24.6698;1.425010867;3.079492325;;342;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;31;32;18.7123;1.081042326;;;349;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;32;33;16.5583;0.956740726;4.007754441;;356;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;33;34;17.6188;1.018164234;;;363;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;34;35;17.8288;1.030449306;9.022346068;3.523433233;377;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;35;36;13.8631;0.801360421;;;384;664;664;14C;27;2;2;26
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;36;37;13.6318;0.78810442;8.746117738;;394;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;37;38;14.8266;0.857304617;;;404;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;38;39;16.9536;0.980434458;7.723576936;2.322073922;414;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;39;40;17.7793;1.028334353;;;424;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;40;41;13.2898;0.768778435;6.428129655;;434;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;41;42;16.3406;0.945396122;;;446;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;42;43;17.8536;1.033081769;7.744938998;;458;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;43;44;14.3819;0.832316014;;;470;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;44;45;10.2893;0.595553681;10.64239784;5.279131988;493;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;45;46;13.9687;0.808638065;;;506;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;46;47;13.1247;0.759889934;;;518;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;47;48;14.8821;0.861764601;;;531;888;888;14C;28;2;2;26
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;48;49;13.4654;0.779842366;5.360974866;3.627607158;544;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;49;50;18.8489;1.091783987;;;556;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;50;51;19.768;1.14518749;4.367563134;;576;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;51;52;18.2978;1.060170953;;;595;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;52;53;16.6527;0.964994536;4.865174451;;615;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;53;54;16.7133;0.968647106;;;634;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;54;55;13.4673;0.780633349;;;654;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;55;56;17.1593;0.994785238;;;673;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;56;57;13.9799;0.810582154;;;693;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;57;58;12.8562;0.745536328;;;712;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;58;59;19.2947;1.119070499;6.20127784;2.367248617;731;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;59;60;19.6712;1.141073202;;;751;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;60;61;19.485;1.130436852;3.55844616;;771;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;61;62;15.9381;0.92479548;;;791;1290;1290;14C;27;2;2;26
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;62;63;19.3999;1.125827637;3.255029703;;810;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;63;64;22.7357;1.319605195;;;830;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;64;65;22.1163;1.28384159;2.52874378;;850;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;65;66;20.1183;1.168028767;;;891;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;66;67;16.274;0.944974025;2.347673232;;911;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;67;68;16.026;0.9307092;;;931;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;68;69;15.4883;0.899613449;2.888996826;2.071246166;951;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;69;70;11.0251;0.640468909;;;971;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;70;71;9.0359;0.524989078;1.316893452;;990;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;71;72;7.1726;0.416791459;;;1009;;;;;;;
TE.S;TE.S-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;14.28;72;73;5.4292;0.315530535;;0.295657661;1029;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;0.2;1.8;;1.539395;;4.270588798;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;4.2;5.8;;1.807915;6.917328503;2.507794129;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;9.2;10.8;;1.875565;5.407382634;2.357119063;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;14.2;15.8;;1.48001;6.006159241;2.844140894;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;19.2;20.8;;1.68954;4.526519186;2.830913764;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;24.2;25.8;;1.12043;6.206243944;4.372178568;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;49.2;50.8;;1.55434;5.942807509;3.764690258;;;;;;;;
TE.S;TE.S-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;17.35;69.2;70.8;;1.63145;2.852430492;1.584922738;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;0.2;1.8;;1.14608;3.823601881;1.809354296;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;4.2;5.8;;1.287785;5.259822464;1.961005282;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;9.2;10.8;;1.299815;5.269171272;2.870923681;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;14.2;15.8;;1.44755;4.355881083;3.486260903;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;24.2;25.8;;1.208005;5.31131793;;;;;;;;;
TE.S;TE.S-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2016;20.41;44.2;45.8;;0.44243;13.95664862;8.480788066;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;0;5;;1.16636;7.774427454;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;5;15;;1.42389;3.129380651;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;15;25;;1.524715;4.739963248;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;25;35;;1.49016;4.355670175;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;35;45;;1.386135;3.118565115;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;45;55;;1.41886;4.62743535;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;55;65;;1.18315;3.37840684;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;65;75;;0.86798;4.340353516;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;75;85;;0.80691;10.78189362;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;85;95;;1.02394;5.439090898;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;95;105;;1.232315;4.222189262;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;105;115;;0.868205;4.234507101;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;115;125;;1.05066;2.267824021;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;125;135;;1.02636;3.39831989;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;135;145;;1.583545;2.424160183;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;145;155;;1.546015;3.035703458;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;155;165;;1.274525;3.6877496;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;165;175;;1.478285;3.493478774;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;175;185;;1.531365;2.501180628;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;185;195;;1.417495;3.804584341;;;;;;;;;
TE.I;TE.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;195;200;;1.29875;5.071964029;;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;0.2;1.8;;0.979915;6.67973235;;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;4.2;5.8;;1.01601;2.175068439;1.021243594;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;9.2;10.8;;0.83933;5.487178428;3.764468153;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;14.2;15.8;;1.003425;3.128778156;1.189378297;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;24.2;25.8;;1.184205;2.27188652;;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;79.2;80.8;;0.947245;3.608796163;2.946071187;;;;;;;;
TE.I;TE.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;30.16;101.2;102.8;;1.037325;1.557218365;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;0;27.5;;0.67136;4.791681538;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;27.5;65;;0.661305;4.631970814;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;65;110;;0.869685;1.271610098;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;110;160;;0.99572;2.078317258;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;160;210;;1.109875;2.74548128;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;210;260;;1.30984;1.573379533;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;260;310;;1.194855;1.527171556;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;310;360;;1.24478;0.942789699;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;360;410;;1.3154;1.143429557;;;;;;;;;
TE.I;TE.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;0;410;430;;1.16281;1.154292713;;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;0;2.5;;1.0577;1.529353081;0.972219552;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;2.5;7.5;;0.99798;1.151757213;0.237419572;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;7.5;12.5;;1.192865;1.658268211;0.229532646;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;12.5;20;;1.13561;1.807338334;0.35710773;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;20;37.5;;1.03004;1.798717686;0.534654465;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;37.5;65;;1.099085;2.676072471;1.106424207;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;65;85;;1.198285;3.795369032;2.398400457;;;;;;;;
TE.IC;TE.IC-A;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;20.4;85;90;;1.00362;1.769418242;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;0;2;;0.519351228;1.015839257;0.27209498;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;2;4;;0.855014719;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;4;6;;1.388828622;1.490066225;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;6;8;;1.403235136;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;8;10;;1.434749219;1.549040345;0.20915325;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;10;12;;1.485478227;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;12;14;;1.292154948;1.549757068;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;14;16;;1.355586934;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;16;18;;1.387967494;1.80253846;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;18;20;;1.398849266;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;20;22;;1.43142505;1.643099775;0.223696267;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;22;24;;1.435083508;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;24;26;;1.236751243;1.576703567;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;26;28;;1.379976652;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;28;30;;1.300383803;1.545225117;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;30;32;;1.354033159;1.600076244;0.272237536;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;32;34;;1.354485118;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;34;36;;1.247395002;1.410549691;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;36;38;;1.622475165;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;38;40;;1.522905212;1.272726037;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;40;42;;1.492800491;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;42;44;;1.406003048;0.826373207;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;44;46;;1.160675114;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;46;48;;0.960107125;3.933340512;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;48;50;;1.063624361;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;50;52;;1.026685973;1.954161304;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;52;54;;1.066442283;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;54;56;;1.139344808;1.959405036;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;56;58;;1.146049306;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;58;60;;1.124261693;2.159139823;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;60;62;;1.110973041;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;62;64;;1.012427349;1.531772249;0.948908392;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;64;66;;1.1523794;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;66;68;;1.256118605;1.64537999;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;68;70;;0.990198474;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;70;72;;1.167842267;2.398162985;1.226912104;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;72;74;;1.096579898;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;74;76;;1.093491069;1.431731342;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;76;78;;1.103410089;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;78;80;;1.247590226;1.969773053;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;80;82;;0.940779878;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;82;84;;1.119097598;1.594469692;1.09476998;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;84;86;;0.715019878;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;86;88;;1.08616613;1.157735474;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;88;90;;1.029345041;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;90;92;;0.989845465;3.625661064;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;92;94;;0.901066357;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;94;96;;1.047508962;2.960250451;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;96;98;;1.007929157;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;98;100;;1.058880133;3.942155858;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;100;102;;1.161835765;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;102;104;;1.07273574;2.647578734;1.813941717;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;104;106;;1.283300303;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;106;108;;1.158733564;2.554737625;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;108;110;;1.128262462;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;110;112;;1.088797652;2.704112026;1.678931216;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;112;114;;0.986422347;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;114;116;;0.9976705;3.561541692;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;116;118;;1.26687201;;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;118;120;;0.981662073;3.387752786;;;;;;;;;
TE.IC;TE.IC-B;Seagrass;Unvegetated Seagrass;Subtidal;Control;2017;9.85;120;122;;1.018770815;;;;;;;;;;
